time
0
0.016629457473754883
0.03319358825683594
0.0498499870300293
0.06650233268737793
0.08332991600036621
0.10004210472106934
0.11661601066589355
0.13321185111999512
0.14990901947021484
0.16675949096679688
0.1833493709564209
0.20025134086608887
0.21642684936523438
0.2333848476409912
0.24988198280334473
0.2667872905731201
0.28325653076171875
0.3000161647796631
0.3166947364807129
0.3331637382507324
0.34972524642944336
0.36646604537963867
0.3832085132598877
0.3998892307281494
0.4165225028991699
0.4331824779510498
0.4497647285461426
0.46648621559143066
0.4831857681274414
0.49993109703063965
0.5166611671447754
0.5332703590393066
0.5498170852661133
0.5666236877441406
0.5831530094146729
0.5998051166534424
0.6170194149017334
0.633328914642334
0.650144100189209
0.666571855545044
0.683262825012207
0.6999714374542236
0.7164642810821533
0.7332580089569092
0.7500643730163574
0.7664413452148438
0.7831480503082275
0.7997734546661377
0.8165502548217773
0.8330998420715332
0.849790096282959
0.8665351867675781
0.8830306529998779
0.899989128112793
0.9164586067199707
0.9330704212188721
0.9499893188476562
0.9668309688568115
0.9832334518432617
1.000230073928833
1.0165073871612549
1.0332345962524414
1.0500178337097168
1.066694974899292
1.0831513404846191
1.0999634265899658
1.1164190769195557
1.133110761642456
1.1497654914855957
1.1664009094238281
1.1831369400024414
1.199828863143921
1.216402292251587
1.2332353591918945
1.2497503757476807
1.266549825668335
1.283170461654663
1.2999567985534668
1.3163821697235107
1.3330557346343994
1.3501613140106201
1.3665456771850586
1.3832025527954102
1.3999061584472656
1.4167726039886475
1.433194875717163
1.4499256610870361
1.466775894165039
1.4832587242126465
1.4998595714569092
1.5165729522705078
1.5330784320831299
1.5498929023742676
1.56654953956604
1.5833094120025635
1.5997848510742188
1.6163179874420166
1.633237600326538
1.650045394897461
1.666517972946167
1.6831541061401367
1.6997780799865723
1.7164983749389648
1.7331321239471436
1.749807596206665
1.7665178775787354
1.783022403717041
1.8004539012908936
1.8165335655212402
1.8332068920135498
1.8498709201812744
1.8666560649871826
1.8830289840698242
1.8998818397521973
1.9164924621582031
1.9332077503204346
1.9499034881591797
1.966686725616455
1.9831738471984863
1.999922513961792
2.0164613723754883
2.0331969261169434
2.0498924255371094
2.066426992416382
2.0831944942474365
2.0998079776763916
2.1165075302124023
2.1331818103790283
2.150108814239502
2.166511058807373
2.183626413345337
