pos.target.x,pos.robot.x,pos.target.y,pos.robot.y,pos.target.z,pos.robot.z,vel.target.x,vel.robot.x,vel.target.y,vel.robot.y,vel.target.z,vel.robot.z
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.02857142748932044,0.02857142748932044,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.17143542235281675,0.17143542235281675
0.0,0.0,372.59999999999997,372.59999999999997,0.06571428850293161,0.06571428850293161,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.222866080724896,0.222866080724896
0.0,0.0,372.59999999999997,372.59999999999997,0.09999999776482582,0.09999999776482582,0.0,0.0,0.0,0.0,0.2057224844707441,0.2057224844707441
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.09999999776482582,0.09999999776482582,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.09999999776482582,0.09999999776482582,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.09999999776482582,0.09999999776482582,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.09999999776482582,0.09999999776482582,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.09999999776482582,0.09999999776482582,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.09999999776482582,0.09999999776482582,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.09999999776482582,0.09999999776482582,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.09999999776482582,0.09999999776482582,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.09999999776482582,0.09999999776482582,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.09999999776482582,0.09999999776482582,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.09999999776482582,0.09999999776482582,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.13714286188284558,0.13714286188284558,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.22286609935209264,0.22286609935209264
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.16857142249743143,0.16857142249743143,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.18857890684378883,0.18857890684378883
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.205714280406634,0.205714280406634,0.0,0.0,0.0,0.0,0.22286606209769935,0.22286606209769935
0.0,0.0,372.59999999999997,372.59999999999997,0.205714280406634,0.205714280406634,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.205714280406634,0.205714280406634,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.205714280406634,0.205714280406634,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.205714280406634,0.205714280406634,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.205714280406634,0.205714280406634,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.205714280406634,0.205714280406634,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.205714280406634,0.205714280406634,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.205714280406634,0.205714280406634,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.23999998966852823,0.23999998966852823,0.0,0.0,0.0,0.0,0.20572248447074418,0.20572248447074418
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.2685714264710744,0.2685714264710744,0.0,0.0,0.0,0.0,0.1714354782344064,0.1714354782344064
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.30285713573296863,0.30285713573296863,0.0,0.0,0.0,0.0,0.20572248447074418,0.20572248447074418
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.305714284380277,0.305714284380277,0.0,0.0,0.0,0.0,0.017143577626955175,0.017143577626955175
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.305714284380277,0.305714284380277,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.305714284380277,0.305714284380277,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.305714284380277,0.305714284380277,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.305714284380277,0.305714284380277,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.35142856339613593,0.35142856339613593,0.0,0.0,0.0,0.0,0.2742966459609921,0.2742966459609921
0.0,0.0,372.59999999999997,372.59999999999997,0.40285713970661163,0.40285713970661163,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.30858380121490286,0.30858380121490286
0.0,0.0,372.59999999999997,372.59999999999997,0.40857143700122833,0.40857143700122833,0.0,0.0,0.0,0.0,0.03428715525391035,0.03428715525391035
0.0,0.0,372.59999999999997,372.59999999999997,0.44285714626312256,0.44285714626312256,0.0,0.0,0.0,0.0,0.20572248447074418,0.20572248447074418
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.4399999976158142,0.4399999976158142,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.017143577626955175,0.017143577626955175
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.4399999976158142,0.4399999976158142,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.4399999976158142,0.4399999976158142,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.4399999976158142,0.4399999976158142,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.4399999976158142,0.4399999976158142,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.47428573171297705,0.47428573171297705,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.2057226334883166,0.2057226334883166
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,0.511428564786911,0.511428564786911,0.25951462623491284,0.25951462623491284,7.134095527216627e-05,7.134095527216627e-05,0.22286591308012693,0.22286591308012693
-0.21676989217499798,-0.21676989217499798,372.5999369441893,372.5999369441893,0.5400000015894572,0.5400000015894572,1.0411567536702713,1.0411567536702713,0.0003070090425812723,0.0003070090425812723,0.17143547823440625,0.17143547823440625
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,0.5799999833106995,0.5799999833106995,1.0411567536702713,1.0411567536702713,0.0003070090425812723,0.0003070090425812723,0.2400094907070821,0.2400094907070821
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,0.6285714109738668,0.6285714109738668,0.0,0.0,0.0,0.0,0.2914402235879477,0.2914402235879477
0.0,0.0,372.59999999999997,372.59999999999997,0.6142857174078624,0.6142857174078624,0.25951462623491284,0.25951462623491284,7.134095527216627e-05,7.134095527216627e-05,0.08571759009963037,0.08571759009963037
0.0,0.0,372.59999999999997,372.59999999999997,0.6142857174078624,0.6142857174078624,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.6142857174078624,0.6142857174078624,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.6142857174078624,0.6142857174078624,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,372.59999999999997,372.59999999999997,0.6457143028577168,0.6457143028577168,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.18857905586136076,0.18857905586136076
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,0.6828571359316509,0.6828571359316509,0.25951462623491284,0.25951462623491284,7.134095527216627e-05,7.134095527216627e-05,0.2228659130801276,0.2228659130801276
-0.21676989217499798,-0.21676989217499798,372.5999369441893,372.5999369441893,0.7142857213815053,0.7142857213815053,1.0411567536702713,1.0411567536702713,0.0003070090425812723,0.0003070090425812723,0.18857905586136076,0.18857905586136076
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,0.7514285544554393,0.7514285544554393,1.0411567536702713,1.0411567536702713,0.0003070090425812723,0.0003070090425812723,0.2228659130801276,0.2228659130801276
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.7828571399052937,0.7828571399052937,1.3006713823188552,1.3006713823188552,0.00022737049731424522,0.00022737049731424522,0.18857905586136076,0.18857905586136076
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.8171428740024567,0.8171428740024567,0.0,0.0,0.0,0.0,0.20572263348831726,0.20572263348831726
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.8171428740024567,0.8171428740024567,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.8514286080996195,0.8514286080996195,0.0,0.0,0.0,0.0,0.2057226334883166,0.2057226334883166
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.8857142925262451,0.8857142925262451,0.0,0.0,0.0,0.0,0.20572233545317176,0.20572233545317176
0.0,0.0,372.59999999999997,372.59999999999997,0.8857142925262451,0.8857142925262451,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.9199999769528706,0.9199999769528706,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.2057223354531711,0.2057223354531711
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,0.9514286120732625,0.9514286120732625,0.0,0.0,0.0,0.0,0.18857935389650693,0.18857935389650693
0.0,0.0,372.59999999999997,372.59999999999997,0.9914285937945048,0.9914285937945048,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.2400094907070821,0.2400094907070821
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.0257142782211304,1.0257142782211304,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.20572233545317176,0.20572233545317176
0.0,0.0,372.59999999999997,372.59999999999997,1.0542856653531392,1.0542856653531392,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.17143518019926074,0.17143518019926074
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,1.0599999626477559,1.0599999626477559,0.25951462623491284,0.25951462623491284,7.134095527216627e-05,7.134095527216627e-05,0.03428715525391035,0.03428715525391035
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.094285746415456,1.094285746415456,1.3006713823188552,1.3006713823188552,0.00022737049731424522,0.00022737049731424522,0.2057229315234621,0.2057229315234621
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.122857133547465,1.122857133547465,0.0,0.0,0.0,0.0,0.17143518019926207,0.17143518019926207
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.1628571152687073,1.1628571152687073,0.0,0.0,0.0,0.0,0.24000949070708144,0.24000949070708144
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.1971428990364075,1.1971428990364075,0.0,0.0,0.0,0.0,0.2057229315234621,0.2057229315234621
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.231428583463033,1.231428583463033,0.0,0.0,0.0,0.0,0.2057223354531711,0.2057223354531711
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.2628571192423501,1.2628571192423501,0.0,0.0,0.0,0.0,0.18857875782621591,0.18857875782621591
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,1.3314285874366758,1.3314285874366758,1.3006713823188552,1.3006713823188552,0.00022737049731424522,0.00022737049731424522,0.4114452669766332,0.4114452669766332
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,1.3342857360839844,1.3342857360839844,0.0,0.0,0.0,0.0,0.017143577626956508,0.017143577626956508
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.3685714205106099,1.3685714205106099,1.3006713823188552,1.3006713823188552,0.00022737049731424522,0.00022737049731424522,0.2057223354531711,0.2057223354531711
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,1.4371428887049358,1.4371428887049358,1.3006713823188552,1.3006713823188552,0.00022737049731424522,0.00022737049731424522,0.4114452669766345,0.4114452669766345
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,1.4371428887049358,1.4371428887049358,0.0,0.0,0.0,0.0,0.0,0.0
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.4771428704261778,1.4771428704261778,1.3006713823188552,1.3006713823188552,0.00022737049731424522,0.00022737049731424522,0.2400094907070801,0.2400094907070801
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.5371428926785786,1.5371428926785786,0.0,0.0,0.0,0.0,0.360014534095769,0.360014534095769
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,1.5857143203417459,1.5857143203417459,1.3006713823188552,1.3006713823188552,0.00022737049731424522,0.00022737049731424522,0.29144022358794697,0.29144022358794697
-0.21676989217499798,-0.21676989217499798,372.5999369441893,372.5999369441893,1.6142857074737547,1.6142857074737547,1.0411567536702713,1.0411567536702713,0.0003070090425812723,0.0003070090425812723,0.17143518019926074,0.17143518019926074
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.645714243253072,1.645714243253072,2.3418281359891266,2.3418281359891266,7.963854526702709e-05,7.963854526702709e-05,0.18857875782621725,0.18857875782621725
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.6771427790323892,1.6771427790323892,0.0,0.0,0.0,0.0,0.18857875782621591,0.18857875782621591
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.7199999094009397,1.7199999094009397,0.0,0.0,0.0,0.0,0.2571530683340366,0.2571530683340366
-0.21676989217499798,-0.21676989217499798,372.5999369441893,372.5999369441893,1.7885714769363403,1.7885714769363403,2.3418281359891266,2.3418281359891266,7.963854526702709e-05,7.963854526702709e-05,0.41144586304692554,0.41144586304692554
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.811428666114807,1.811428666114807,2.3418281359891266,2.3418281359891266,7.963854526702709e-05,7.963854526702709e-05,0.13714862101564007,0.13714862101564007
0.0,0.0,372.59999999999997,372.59999999999997,1.8542857964833577,1.8542857964833577,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.25715306833403795,0.25715306833403795
-0.21676989217499798,-0.21676989217499798,372.5999369441893,372.5999369441893,1.9257142146428425,1.9257142146428425,1.300671379905184,1.300671379905184,0.00037834999785343854,0.00037834999785343854,0.4285876524630077,0.4285876524630077
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,1.9542857011159263,1.9542857011159263,2.3418281359891266,2.3418281359891266,7.963854526702709e-05,7.963854526702709e-05,0.1714357762695531,0.1714357762695531
0.0,0.0,372.59999999999997,372.59999999999997,1.9971428314844766,1.9971428314844766,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.2571530683340353,0.2571530683340353
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,2.062857151031494,2.062857151031494,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.39430168934967935,0.39430168934967935
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,2.0971429347991943,2.0971429347991943,0.0,0.0,0.0,0.0,0.2057229315234621,0.2057229315234621
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,2.1685713529586796,2.1685713529586796,0.0,0.0,0.0,0.0,0.42858765246301034,0.42858765246301034
-0.21676989217499798,-0.21676989217499798,372.5999369441893,372.5999369441893,2.2314286231994624,2.2314286231994624,2.3418281359891266,2.3418281359891266,7.963854526702709e-05,7.963854526702709e-05,0.37715870779300853,0.37715870779300853
-0.21676989217499798,-0.21676989217499798,372.5999369441893,372.5999369441893,2.2371429204940796,2.2371429204940796,0.0,0.0,0.0,0.0,0.034287155253913015,0.034287155253913015
0.3470383128059613,0.3470383128059613,372.5998008670135,372.5998008670135,2.299999992052714,2.299999992052714,3.3829845492677264,3.3829845492677264,0.0008164957146039245,0.0008164957146039245,0.37715751565243183,0.37715751565243183
0.1302684777518808,0.1302684777518808,372.59993970994196,372.59993970994196,2.3742856582005816,2.3742856582005816,1.3006710371659695,1.3006710371659695,0.000833090894252572,0.000833090894252572,0.44573182616025253,0.44573182616025253
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,2.411428491274516,2.411428491274516,1.0411567584314856,1.0411567584314856,0.0002904138629326248,0.0002904138629326248,0.22286591308013026,0.22286591308013026
0.3470383128059613,0.3470383128059613,372.5998008670135,372.5998008670135,2.477142810821533,2.477142810821533,2.341827795597455,2.341827795597455,0.001123504757185197,0.001123504757185197,0.3943016893496767,0.3943016893496767
0.5205573460407046,0.5205573460407046,372.59955195080806,372.59955195080806,2.5485714276631675,2.5485714276631675,1.0411558456422854,1.0411558456422854,0.0014935569750654696,0.0014935569750654696,0.4285888446035897,0.4285888446035897
0.5205573460407046,0.5205573460407046,372.59955195080806,372.59955195080806,2.591428558031718,2.591428558031718,0.0,0.0,0.0,0.0,0.2571530683340353,0.2571530683340353
-0.04325070760831057,-0.04325070760831057,372.59998811031636,372.59998811031636,2.694285710652669,2.694285710652669,3.3829836412397403,3.3829836412397403,0.0026170617322506667,0.0026170617322506667,0.6171676024298043,0.6171676024298043
0.17351918496894986,0.17351918496894986,372.5999502167493,372.5999502167493,2.751428484916687,2.751428484916687,1.3006713823188552,1.3006713823188552,0.00022737049731424522,0.00022737049731424522,0.34287036039852414,0.34287036039852414
0.0,0.0,372.59999999999997,372.59999999999997,2.785714268684387,2.785714268684387,1.0411567560839425,1.0411567560839425,0.0002987114525864115,0.0002987114525864115,0.2057229315234621,0.2057229315234621
0.0,0.0,372.59999999999997,372.59999999999997,2.859999934832255,2.859999934832255,0.0,0.0,0.0,0.0,0.44573182616025253,0.44573182616025253
0.3470383128059613,0.3470383128059613,372.5998008670135,372.5998008670135,2.960000038146972,2.960000038146972,2.0823131693625423,2.0823131693625423,0.0011948457124573632,0.0011948457124573632,0.6000246208731388,0.6000246208731388
0.3470383128059613,0.3470383128059613,372.5998008670135,372.5998008670135,2.9971428712209067,2.9971428712209067,0.0,0.0,0.0,0.0,0.22286591308013026,0.22286591308013026
