target tetha 1,target tetha 2,target tetha 3,target tetha 4,robot tetha 1,robot tetha 2,robot tetha 3,robot tetha 4,target kecepatan tetha1,target kecepatan tetha2,target kecepatan tetha3,target kecepatan tetha4,robot kecepatan tetha 1,robot kecepatan tetha 2,robot kecepatan tetha 3,robot kecepatan tetha 4,target percepatan tetha 1,target percepatan tetha 2,target percepatan tetha 3,target percepatan tetha 4,robot percepatan tetha 1,robot percepatan tetha 2,robot percepatan tetha 3,robot percepatan tetha 4
0.0,0.0,-52.47428512573242,106.73226928710938,-0.06666667014360428,0.20571428537368774,-52.79999923706055,106.98603820800781,0.0,0.0,0.1025,-0.0401,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062,0.0025,0.012,0.0,0.0,0.0
0.0,0.0,-52.45623779296875,106.72540283203125,-0.06666667014360428,0.20571428537368774,-52.79999923706055,106.98603820800781,0.0,0.0,0.1083,-0.0412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065,0.0026,0.0,0.0,0.0,0.0
0.0,0.0,-52.437320709228516,106.7183837890625,-0.03333333507180214,0.20571428537368774,-52.79999923706055,106.98603820800781,0.0,0.0,0.1135,-0.0421,0.2,0.0,0.0,0.0,0.0,0.0,-0.0069,0.0026,0.012,0.0,0.0,0.0
0.0,0.0,-52.417293548583984,106.7111587524414,-0.03333333507180214,0.20571428537368774,-52.79999923706055,106.98603820800781,0.0,0.0,0.1202,-0.0434,0.0,0.0,0.0,0.0,0.0,0.0,-0.0072,0.0027,-0.012,0.0,0.0,0.0
0.0,0.0,-52.396080017089844,106.70370483398438,-0.03333333507180214,0.20571428537368774,-52.79999923706055,106.98603820800781,0.0,0.0,0.1273,-0.0447,0.0,0.0,0.0,0.0,0.0,0.0,-0.0076,0.0028,0.0,0.0,0.0,0.0
0.0,0.0,-52.37380599975586,106.69608306884766,-0.03333333507180214,0.20571428537368774,-52.79999923706055,106.98603820800781,0.0,0.0,0.1336,-0.0457,0.0,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0029,0.0,0.0,0.0,0.0
0.0,0.0,-52.35029983520508,106.68824768066406,-0.06666667014360428,0.20571428537368774,-52.79999923706055,107.00718688964844,0.0,0.0,0.141,-0.047,-0.2,0.0,0.0,0.1269,0.0,0.0,-0.0085,0.0029,-0.012,0.0,0.0,0.0076
0.0,0.0,-52.3255615234375,106.68022155761719,-0.06666667014360428,0.20571428537368774,-52.79999923706055,107.00718688964844,0.0,0.0,0.1484,-0.0482,0.0,0.0,0.0,0.0,0.0,0.0,-0.009,0.003,0.012,0.0,0.0,-0.0076
0.0,0.0,-52.299381256103516,106.67195129394531,-0.06666667014360428,0.20571428537368774,-52.79999923706055,107.00718688964844,0.0,0.0,0.1571,-0.0496,0.0,0.0,0.0,0.0,0.0,0.0,-0.0094,0.0031,0.0,0.0,0.0,0.0
0.0,0.0,-52.27177047729492,106.66345977783203,-0.03333333507180214,0.20571428537368774,-52.79999923706055,107.00718688964844,0.0,0.0,0.1657,-0.051,0.2,0.0,0.0,0.0,0.0,0.0,-0.01,0.0032,0.012,0.0,0.0,0.0
0.0,0.0,-52.242774963378906,106.65477752685547,-0.03333333507180214,0.20571428537368774,-52.79999923706055,107.00718688964844,0.0,0.0,0.174,-0.0521,0.0,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0033,-0.012,0.0,0.0,0.0
0.0,0.0,-52.212093353271484,106.64582061767578,-0.03333333507180214,0.20571428537368774,-52.79999923706055,106.68997192382812,0.0,0.0,0.1841,-0.0537,0.0,0.0,0.0,-1.9034,0.0,0.0,-0.0111,0.0033,0.0,0.0,0.0,-0.1142
0.0,0.0,-52.179744720458984,106.63662719726562,-0.06666667014360428,0.20571428537368774,-52.79999923706055,106.71112060546875,0.0,0.0,0.1941,-0.0552,-0.2,0.0,0.0,0.1269,0.0,0.0,-0.0117,0.0034,-0.012,0.0,0.0,0.1218
0.0,0.0,-52.1456184387207,106.62718200683594,-0.06666667014360428,0.20571428537368774,-52.79999923706055,106.71112060546875,0.0,0.0,0.2048,-0.0567,0.0,0.0,0.0,0.0,0.0,0.0,-0.0123,0.0035,0.012,0.0,0.0,-0.0076
0.0,0.0,-52.10976028442383,106.61750793457031,-0.06666667014360428,0.20571428537368774,-52.79999923706055,106.71112060546875,0.0,0.0,0.2152,-0.058,0.0,0.0,0.0,0.0,0.0,0.0,-0.013,0.0036,0.0,0.0,0.0,0.0
0.0,0.0,-52.07194519042969,106.60757446289062,-0.03333333507180214,0.20571428537368774,-52.79999923706055,106.71112060546875,0.0,0.0,0.2269,-0.0596,0.2,0.0,0.0,0.0,0.0,0.0,-0.0137,0.0037,0.012,0.0,0.0,0.0
0.0,0.0,-52.03166961669922,106.5972671508789,-0.03333333507180214,0.20571428537368774,-52.79999923706055,106.71112060546875,0.0,0.0,0.2417,-0.0618,0.0,0.0,0.0,0.0,0.0,0.0,-0.0144,0.0038,-0.012,0.0,0.0,0.0
0.0,0.0,-51.98992156982422,106.58685302734375,-0.03333333507180214,0.20571428537368774,-52.76712417602539,106.71112060546875,0.0,0.0,0.2505,-0.0625,0.0,0.0,0.1973,0.0,0.0,0.0,-0.0154,0.0039,0.0,0.0,0.0118,0.0
0.0,0.0,-51.945457458496094,106.5760498046875,-0.03333333507180214,0.20571428537368774,-52.76712417602539,106.71112060546875,0.0,0.0,0.2668,-0.0648,0.0,0.0,0.0,0.0,0.0,0.0,-0.016,0.004,0.0,0.0,-0.0118,0.0
0.0,0.0,-51.898738861083984,106.56498718261719,-0.03333333507180214,0.20571428537368774,-52.76712417602539,106.71112060546875,0.0,0.0,0.2803,-0.0664,0.0,0.0,0.0,0.0,0.0,0.0,-0.017,0.0041,0.0,0.0,0.0,0.0
0.0,0.0,-51.849849700927734,106.55370330810547,-0.06666667014360428,0.20571428537368774,-52.76712417602539,106.71112060546875,0.0,0.0,0.2933,-0.0677,-0.2,0.0,0.0,0.0,0.0,0.0,-0.0178,0.0042,-0.012,0.0,0.0,0.0
0.0,0.0,-51.79793167114258,106.5420150756836,-0.03333333507180214,0.20571428537368774,-52.76712417602539,106.71112060546875,0.0,0.0,0.3115,-0.0701,0.2,0.0,0.0,0.0,0.0,0.0,-0.0187,0.0043,0.024,0.0,0.0,0.0
0.0,0.0,-51.74338150024414,106.5300521850586,-0.03333333507180214,0.20571428537368774,-52.76712417602539,106.71112060546875,0.0,0.0,0.3273,-0.0718,0.0,0.0,0.0,0.0,0.0,0.0,-0.0198,0.0045,-0.012,0.0,0.0,0.0
0.0,0.0,-51.68588638305664,106.51775360107422,-0.03333333507180214,0.20571428537368774,-52.76712417602539,106.71112060546875,0.0,0.0,0.345,-0.0738,0.0,0.0,0.0,0.0,0.0,0.0,-0.0208,0.0046,0.0,0.0,0.0,0.0
0.0,0.0,-51.62538528442383,106.50513458251953,-0.03333333507180214,0.20571428537368774,-52.76712417602539,106.71112060546875,0.0,0.0,0.363,-0.0757,0.0,0.0,0.0,0.0,0.0,0.0,-0.0219,0.0047,0.0,0.0,0.0,0.0
0.0,0.0,-51.56156921386719,106.49215698242188,-0.03333333507180214,0.20571428537368774,-52.76712417602539,106.71112060546875,0.0,0.0,0.3829,-0.0779,0.0,0.0,0.0,0.0,0.0,0.0,-0.0231,0.0048,0.0,0.0,0.0,0.0
0.0,0.0,-51.494449615478516,106.47884368896484,-0.06666667014360428,0.20571428537368774,-52.76712417602539,106.71112060546875,0.0,0.0,0.4027,-0.0799,-0.2,0.0,0.0,0.0,0.0,0.0,-0.0244,0.005,-0.012,0.0,0.0,0.0
0.0,0.0,-51.42380905151367,106.46517944335938,-0.06666667014360428,0.20571428537368774,-52.76712417602539,106.71112060546875,0.0,0.0,0.4239,-0.082,0.0,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0051,0.012,0.0,0.0,0.0
0.0,0.0,-51.349483489990234,106.4511489868164,-0.06666667014360428,0.20571428537368774,-52.76712417602539,106.71112060546875,0.0,0.0,0.446,-0.0842,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,0.0052,0.0,0.0,0.0,0.0
0.0,0.0,-51.271278381347656,106.4367446899414,-0.06666667014360428,0.20571428537368774,-52.73424530029297,106.71112060546875,0.0,0.0,0.4692,-0.0864,0.0,0.0,0.1973,0.0,0.0,0.0,-0.0284,0.0054,0.0,0.0,0.0118,0.0
0.0,0.0,-51.18876266479492,106.42191314697266,-0.03333333507180214,0.20571428537368774,-52.73424530029297,106.71112060546875,0.0,0.0,0.4951,-0.089,0.2,0.0,0.0,0.0,0.0,0.0,-0.0299,0.0055,0.012,0.0,-0.0118,0.0
0.0,0.0,-51.10236740112305,106.40675354003906,-0.03333333507180214,0.20571428537368774,-52.73424530029297,106.71112060546875,0.0,0.0,0.5184,-0.091,0.0,0.0,0.0,0.0,0.0,0.0,-0.0315,0.0057,-0.012,0.0,0.0,0.0
0.0,0.0,-51.0112190246582,106.39114379882812,-0.03333333507180214,0.20571428537368774,-52.73424530029297,106.71112060546875,0.0,0.0,0.5469,-0.0937,0.0,0.0,0.0,0.0,0.0,0.0,-0.033,0.0058,0.0,0.0,0.0,0.0
0.0,0.0,-50.91550064086914,106.37512969970703,-0.03333333507180214,0.20571428537368774,-52.73424530029297,106.71112060546875,0.0,0.0,0.5743,-0.0961,0.0,0.0,0.0,0.0,0.0,0.0,-0.0348,0.006,0.0,0.0,0.0,0.0
0.0,0.0,-50.81473922729492,106.35867309570312,-0.03333333507180214,0.20571428537368774,-52.73424530029297,106.71112060546875,0.0,0.0,0.6046,-0.0987,0.0,0.0,0.0,0.0,0.0,0.0,-0.0365,0.0061,0.0,0.0,0.0,0.0
0.0,0.0,-50.708465576171875,106.34171295166016,-0.06666667014360428,0.20571428537368774,-52.73424530029297,106.71112060546875,0.0,0.0,0.6377,-0.1018,-0.2,0.0,0.0,0.0,0.0,0.0,-0.0385,0.0063,-0.012,0.0,0.0,0.0
0.0,0.0,-50.597694396972656,106.32444763183594,-0.03333333507180214,0.20571428537368774,-52.73424530029297,106.43620300292969,0.0,0.0,0.6647,-0.1036,0.2,0.0,0.0,-1.6496,0.0,0.0,-0.0406,0.0065,0.024,0.0,0.0,-0.099
0.0,0.0,-50.48106384277344,106.30667114257812,-0.03333333507180214,0.20571428537368774,-52.73424530029297,106.39390563964844,0.0,0.0,0.6998,-0.1067,0.0,0.0,0.0,-0.2538,0.0,0.0,-0.0423,0.0066,-0.012,0.0,0.0,0.0838
0.0,0.0,-50.35844421386719,106.28840637207031,-0.06666667014360428,0.20571428537368774,-52.70137023925781,106.39390563964844,0.0,0.0,0.7357,-0.1096,-0.2,0.0,0.1973,0.0,0.0,0.0,-0.0445,0.0068,-0.012,0.0,0.0118,0.0152
0.0,0.0,-50.22884750366211,106.26953125,-0.06666667014360428,0.20571428537368774,-52.66849136352539,106.39390563964844,0.0,0.0,0.7776,-0.1133,0.0,0.0,0.1973,0.0,0.0,0.0,-0.0468,0.007,0.012,0.0,-0.0,0.0
0.0,0.0,-50.09440994262695,106.25038146972656,-0.03333333507180214,0.20571428537368774,-52.66849136352539,106.39390563964844,0.0,0.0,0.8067,-0.1149,0.2,0.0,0.0,0.0,0.0,0.0,-0.0495,0.0072,0.012,0.0,-0.0118,0.0
0.0,0.0,-49.95273208618164,106.23063659667969,-0.03333333507180214,0.20571428537368774,-52.635616302490234,106.41505432128906,0.0,0.0,0.8501,-0.1185,0.0,0.0,0.1973,0.1269,0.0,0.0,-0.0514,0.0073,-0.012,0.0,0.0118,0.0076
0.0,0.0,-49.80341720581055,106.21026611328125,-0.03333333507180214,0.20571428537368774,-52.635616302490234,106.39390563964844,0.0,0.0,0.8959,-0.1222,0.0,0.0,0.0,-0.1269,0.0,0.0,-0.0541,0.0075,0.0,0.0,-0.0118,-0.0152
0.0,0.0,-49.646514892578125,106.18931579589844,-0.03333333507180214,0.20571428537368774,-52.60274124145508,106.41505432128906,0.0,0.0,0.9415,-0.1257,0.0,0.0,0.1973,0.1269,0.0,0.0,-0.057,0.0078,0.0,0.0,0.0118,0.0152
0.0,0.0,-49.4838981628418,106.16805267333984,-0.06666667014360428,0.20571428537368774,-52.5369873046875,106.41505432128906,0.0,0.0,0.9757,-0.1276,-0.2,0.0,0.3945,0.0,0.0,0.0,-0.0599,0.008,-0.012,0.0,0.0118,-0.0076
0.0,0.0,-49.31268310546875,106.1461181640625,-0.06666667014360428,0.20571428537368774,-52.27397155761719,106.41505432128906,0.0,0.0,1.0273,-0.1316,0.0,0.0,1.5782,0.0,0.0,0.0,-0.0621,0.0081,0.012,0.0,0.071,0.0
0.0,0.0,-49.133338928222656,106.12360382080078,-0.06666667014360428,0.20571428537368774,-51.94520568847656,106.41505432128906,0.0,0.0,1.0761,-0.1351,0.0,0.0,1.9727,0.0,0.0,0.0,-0.0654,0.0084,0.0,0.0,0.0237,0.0
0.0,0.0,-48.94440841674805,106.10034942626953,-0.10000000149011612,0.20571428537368774,-51.38630294799805,106.41505432128906,0.0,0.0,1.1336,-0.1395,-0.2,0.0,3.3536,0.0,0.0,0.0,-0.0685,0.0086,-0.012,0.0,0.0829,0.0
0.0,0.0,-48.74711990356445,106.0765380859375,-0.10000000149011612,0.20571428537368774,-50.76164245605469,106.41505432128906,0.0,0.0,1.1838,-0.1429,0.0,0.0,3.7481,0.0,0.0,0.0,-0.0721,0.0089,0.012,0.0,0.0237,0.0
0.0,0.0,-48.54194641113281,106.05223846435547,-0.06666667014360428,0.20571428537368774,-50.597259521484375,106.41505432128906,0.0,0.0,1.2311,-0.1458,0.2,0.0,0.9863,0.0,0.0,0.0,-0.0754,0.0091,0.012,0.0,-0.1657,0.0
0.0,0.0,-48.32558822631836,106.02708435058594,0.0,0.20571428537368774,-50.10411071777344,106.41505432128906,0.0,0.0,1.2982,-0.1509,0.4,0.0,2.959,0.0,0.0,0.0,-0.0784,0.0093,0.012,0.0,0.1184,0.0
0.0,0.0,-48.100486755371094,106.00138092041016,0.0,0.20571428537368774,-49.67671203613281,106.41505432128906,0.0,0.0,1.3507,-0.1542,0.0,0.0,2.5645,0.0,0.0,0.0,-0.0826,0.0096,-0.024,0.0,-0.0237,0.0
0.0,0.0,-47.86433792114258,105.97489166259766,0.0,0.20571428537368774,-49.5123291015625,106.11898803710938,0.0,0.0,1.4169,-0.1589,0.0,0.0,0.9863,-1.7765,0.0,0.0,-0.086,0.0098,0.0,0.0,-0.0947,-0.1066
0.0,0.0,-47.61905288696289,105.94784545898438,-0.03333333507180214,0.20571428537368774,-49.183563232421875,106.0555419921875,0.0,0.0,1.4718,-0.1623,-0.2,0.0,1.9727,-0.3807,0.0,0.0,-0.0902,0.0101,-0.012,0.0,0.0592,0.0838
0.0,0.0,-47.36195755004883,105.91996002197266,-0.06666667014360428,0.20571428537368774,-48.854793548583984,106.07669067382812,0.0,0.0,1.5426,-0.1673,-0.2,0.0,1.9727,0.1269,0.0,0.0,-0.0937,0.0103,-0.0,0.0,-0.0,0.0305
0.0,0.0,-47.09550476074219,105.89152526855469,-0.06666667014360428,0.20571428537368774,-48.789039611816406,106.07669067382812,0.0,0.0,1.5988,-0.1706,0.0,0.0,0.3945,0.0,0.0,0.0,-0.0982,0.0107,0.012,0.0,-0.0947,-0.0076
0.0,0.0,-46.816307067871094,105.8621826171875,-0.06666667014360428,0.20571428537368774,-48.789039611816406,106.07669067382812,0.0,0.0,1.6753,-0.1761,0.0,0.0,0.0,0.0,0.0,0.0,-0.1018,0.0109,0.0,0.0,-0.0237,0.0
0.0,0.0,-46.525733947753906,105.83209991455078,-0.06666667014360428,0.20571428537368774,-48.3945198059082,106.09783935546875,0.0,0.0,1.7435,-0.1805,0.0,0.0,2.3672,0.1269,0.0,0.0,-0.1066,0.0112,0.0,0.0,0.142,0.0076
0.0,0.0,-46.22420883178711,105.80131530761719,-0.06666667014360428,0.20571428537368774,-48.328765869140625,106.09783935546875,0.0,0.0,1.8092,-0.1847,0.0,0.0,0.3945,0.0,0.0,0.0,-0.111,0.0115,0.0,0.0,-0.1184,-0.0076
0.0,0.0,-45.90909194946289,105.76958465576172,-0.06666667014360428,0.20571428537368774,-47.967124938964844,106.09783935546875,0.0,0.0,1.8908,-0.1904,0.0,0.0,2.1699,0.0,0.0,0.0,-0.1152,0.0118,0.0,0.0,0.1065,0.0
0.0,0.0,-45.57999801635742,105.73686981201172,-0.06666667014360428,0.20571428537368774,-47.53972625732422,106.09783935546875,0.0,0.0,1.9746,-0.1963,0.0,0.0,2.5645,0.0,0.0,0.0,-0.1204,0.0121,0.0,0.0,0.0237,0.0
0.0,0.0,-45.24113082885742,105.70359802246094,-0.03333333507180214,0.20571428537368774,-47.47397232055664,106.09783935546875,0.0,0.0,2.0333,-0.1996,0.2,0.0,0.3945,0.0,0.0,0.0,-0.1257,0.0125,0.012,0.0,-0.1302,0.0
0.0,0.0,-44.88804244995117,105.66931915283203,-0.06666667014360428,0.20571428537368774,-47.07945251464844,106.09783935546875,0.0,0.0,2.1186,-0.2057,-0.2,0.0,2.3672,0.0,0.0,0.0,-0.1295,0.0127,-0.024,0.0,0.1184,0.0
